rollout/,ep_len_mean,ep_rew_mean,exploration_rate,time/,episodes,fps,time_elapsed,total_timesteps,avg_fruit,avg_decayfruit,avg_enemyfruit,train/,learning_rate,loss,n_updates
,21.1,-27.3,0.921,,1576,72,458,33278,,,,,0.0003,2.68,3319.0
,22.2,-27.3,0.921,,1580,72,460,33459,,,,,0.0003,0.545,3364.0
,22.3,-27.3,0.92,,1584,72,461,33542,,,,,0.0003,0.37,3385.0
,22.1,-25.8,0.92,,1588,72,462,33600,,,,,0.0003,0.949,3399.0
,22.2,-25.8,0.92,,1592,72,463,33630,,,,,0.0003,1.56,3407.0
,21.6,-25.5,0.92,,1596,72,464,33690,,,,,0.0003,0.643,3422.0
,22.0,-25.8,0.92,,1600,72,466,33867,,,,,0.0003,0.867,3466.0
,22.3,-25.8,0.919,,1604,72,467,34013,,,,,0.0003,1.26,3503.0
,23.3,-25.8,0.919,,1608,72,468,34155,,,,,0.0003,0.662,3538.0
,22.2,-25.8,0.919,,1612,72,470,34210,,,,,0.0003,1.36,3552.0
,21.3,-25.5,0.919,,1616,72,471,34274,,,,,0.0003,1.14,3568.0
,21.7,-25.8,0.918,,1620,72,472,34398,,,,,0.0003,0.492,3599.0
,22.2,-23.4,0.918,,1624,72,473,34483,,,,,0.0003,0.473,3620.0
,23.2,-23.1,0.918,,1628,72,475,34633,,,,,0.0003,0.671,3658.0
,22.6,-23.1,0.918,,1632,72,476,34652,,,,,0.0003,0.539,3662.0
,23.0,-23.4,0.917,,1636,72,477,34770,,,,,0.0003,0.935,3692.0
,25.3,-24.1,0.917,,1640,73,478,35025,,,,,0.0003,1.36,3756.0
,23.7,-24.0,0.917,,1644,73,480,35080,,,,,0.0003,0.612,3769.0
,25.0,-24.0,0.916,,1648,73,481,35258,,,,,0.0003,1.5,3814.0
,25.2,-23.8,0.916,,1652,73,482,35343,,,,,0.0003,0.283,3835.0
,25.4,-23.8,0.916,,1656,73,483,35404,,,,,0.0003,2.32,3850.0
,25.3,-23.2,0.916,,1660,73,485,35465,,,,,0.0003,1.25,3866.0
,25.6,-23.2,0.915,,1664,73,486,35660,,,,,0.0003,1.14,3914.0
,25.6,-23.2,0.915,,1668,73,487,35695,,,,,0.0003,1.22,3923.0
,25.4,-23.2,0.915,,1672,73,488,35739,,,,,0.0003,1.59,3934.0
,25.2,-23.2,0.915,,1676,73,489,35803,,,,,0.0003,0.394,3950.0
,25.0,-23.5,0.915,,1680,73,491,35962,,,,,0.0003,1.02,3990.0
,24.8,-23.7,0.914,,1684,73,492,36018,,,,,0.0003,0.948,4004.0
,25.1,-25.6,0.914,,1688,73,493,36111,,,,,0.0003,0.574,4027.0
,25.8,-25.6,0.914,,1692,73,494,36206,,,,,0.0003,1.38,4051.0
,26.2,-25.6,0.914,,1696,73,496,36314,,,,,0.0003,1.15,4078.0
,24.9,-25.2,0.914,,1700,73,497,36361,,,,,0.0003,3.28,4090.0
,24.5,-24.9,0.913,,1704,73,498,36466,,,,,0.0003,1.11,4116.0
,23.7,-24.9,0.913,,1708,73,499,36521,,,,,0.0003,0.597,4130.0
,23.8,-24.9,0.913,,1712,73,500,36587,,,,,0.0003,1.19,4146.0
,23.7,-24.9,0.913,,1716,73,501,36644,,,,,0.0003,0.923,4160.0
,22.9,-24.3,0.913,,1720,72,502,36688,,,,,0.0003,1.15,4171.0
,23.1,-27.0,0.913,,1724,72,504,36794,,,,,0.0003,0.822,4198.0
,22.3,-27.3,0.912,,1728,72,505,36859,,,,,0.0003,1.77,4214.0
,22.4,-27.3,0.912,,1732,72,506,36896,,,,,0.0003,1.47,4223.0
,21.9,-27.0,0.912,,1736,72,507,36955,,,,,0.0003,1.25,4238.0
,19.5,-26.4,0.912,,1740,72,508,36978,,,,,0.0003,0.806,4244.0
,20.4,-26.4,0.912,,1744,72,509,37118,,,,,0.0003,0.236,4279.0
,19.4,-25.2,0.912,,1748,72,511,37202,,,,,0.0003,1.06,4300.0
,19.2,-25.5,0.912,,1752,72,512,37261,,,,,0.0003,1.34,4315.0
,19.3,-25.5,0.911,,1756,72,513,37337,,,,,0.0003,0.994,4334.0
,19.2,-24.0,0.911,,1760,72,514,37383,,,,,0.0003,1.16,4345.0
,17.5,-23.7,0.911,,1764,72,515,37414,,,,,0.0003,0.619,4353.0
,18.4,-23.7,0.911,,1768,72,516,37534,,,,,0.0003,0.841,4383.0
,19.2,-24.3,0.911,,1772,72,517,37658,,,,,0.0003,1.14,4414.0
,19.4,-24.0,0.91,,1776,72,519,37738,,,,,0.0003,0.414,4434.0
,18.1,-23.7,0.91,,1780,72,520,37777,,,,,0.0003,1.44,4444.0
,18.0,-23.4,0.91,,1784,72,521,37822,,,,,0.0003,0.761,4455.0
,17.4,-23.1,0.91,,1788,72,522,37850,,,,,0.0003,0.595,4462.0
,17.5,-23.4,0.91,,1792,72,523,37953,,,,,0.0003,1.01,4488.0
,18.4,-23.7,0.909,,1796,72,525,38159,,,,,0.0003,2.78,4539.0
,18.4,-23.7,0.909,,1800,72,526,38204,,,,,0.0003,0.82,4550.0
,18.1,-24.6,0.909,,1804,72,527,38280,,,,,0.0003,1.78,4569.0
,19.0,-24.6,0.909,,1808,72,528,38417,,,,,0.0003,0.702,4604.0
,19.0,-24.9,0.909,,1812,72,530,38487,,,,,0.0003,1.75,4621.0
,19.3,-24.6,0.908,,1816,72,531,38571,,,,,0.0003,2.31,4642.0
,19.3,-24.9,0.908,,1820,72,532,38615,,,,,0.0003,0.951,4653.0
,19.4,-24.9,0.908,,1824,72,533,38734,,,,,0.0003,1.4,4683.0
,19.3,-24.9,0.908,,1828,72,534,38785,,,,,0.0003,0.953,4696.0
,19.6,-24.9,0.908,,1832,72,535,38860,,,,,0.0003,1.65,4714.0
,19.9,-23.4,0.908,,1836,72,537,38942,,,,,0.0003,0.958,4735.0
,20.2,-23.4,0.907,,1840,72,538,39001,,,,,0.0003,1.15,4750.0
,19.2,-23.4,0.907,,1844,72,539,39042,,,,,0.0003,1.37,4760.0
,19.1,-24.6,0.907,,1848,72,540,39112,,,,,0.0003,1.78,4777.0
,18.9,-24.6,0.907,,1852,72,541,39153,,,,,0.0003,1.55,4788.0
,20.2,-24.0,0.907,,1856,72,543,39356,,,,,0.0003,0.562,4838.0
,20.7,-26.1,0.906,,1860,72,544,39455,,,,,0.0003,0.417,4863.0
,22.1,-26.4,0.906,,1864,72,545,39623,,,,,0.0003,0.721,4905.0
,21.1,-26.7,0.906,,1868,72,546,39646,,,,,0.0003,0.568,4911.0
,20.7,-26.1,0.906,,1872,72,548,39725,,,,,0.0003,1.09,4931.0
,20.9,-26.7,0.905,,1876,72,549,39826,0.0,0.0,0.0,,0.0003,0.841,4956.0
,22.3,-27.0,0.905,,1880,72,550,40011,,,,,0.0003,1.2,5002.0
,22.6,-27.3,0.905,,1884,72,551,40078,,,,,0.0003,3.14,5019.0
,24.0,-27.3,0.904,,1888,72,553,40246,,,,,0.0003,0.604,5061.0
,23.7,-27.0,0.904,,1892,72,554,40322,,,,,0.0003,0.587,5080.0
,23.2,-26.4,0.904,,1896,72,556,40481,,,,,0.0003,1.2,5120.0
,24.1,-26.7,0.904,,1900,72,557,40613,,,,,0.0003,2.96,5153.0
,24.6,-25.8,0.903,,1904,72,558,40737,,,,,0.0003,1.28,5184.0
,23.6,-25.8,0.903,,1908,72,559,40782,,,,,0.0003,0.959,5195.0
,23.9,-25.8,0.903,,1912,72,560,40876,,,,,0.0003,0.823,5218.0
,24.0,-26.4,0.903,,1916,72,562,40972,,,,,0.0003,1.43,5242.0
,25.0,-26.2,0.902,,1920,72,563,41118,,,,,0.0003,1.19,5279.0
,26.6,-26.5,0.902,,1924,73,565,41392,,,,,0.0003,0.685,5347.0
,26.5,-26.5,0.902,,1928,73,566,41437,,,,,0.0003,0.569,5359.0
,26.3,-26.5,0.901,,1932,73,567,41492,,,,,0.0003,0.815,5372.0
,25.9,-28.0,0.901,,1936,73,568,41527,,,,,0.0003,0.778,5381.0
,26.3,-28.0,0.901,,1940,73,569,41632,,,,,0.0003,1.96,5407.0
,26.6,-28.0,0.901,,1944,73,570,41706,,,,,0.0003,0.591,5426.0
,26.8,-27.1,0.901,,1948,73,572,41795,,,,,0.0003,0.602,5448.0
,27.1,-27.4,0.901,,1952,73,573,41864,,,,,0.0003,0.77,5465.0
,25.9,-28.0,0.9,,1956,73,574,41941,,,,,0.0003,1.14,5485.0
,25.5,-26.5,0.9,,1960,72,575,42007,,,,,0.0003,1.3,5501.0
,24.9,-26.4,0.9,,1964,72,576,42108,,,,,0.0003,0.921,5526.0
,25.6,-26.2,0.9,,1968,73,578,42209,,,,,0.0003,0.983,5552.0
,25.4,-26.2,0.9,,1972,72,579,42263,,,,,0.0003,0.965,5565.0
,25.5,-25.9,0.899,,1976,72,580,42373,,,,,0.0003,1.17,5593.0
,24.6,-25.5,0.899,,1980,73,581,42470,,,,,0.0003,1.55,5617.0
,24.3,-25.2,0.899,,1984,72,582,42507,,,,,0.0003,1.71,5626.0
,23.1,-24.0,0.899,,1988,72,583,42556,,,,,0.0003,1.15,5638.0
,23.2,-24.0,0.899,,1992,72,585,42646,,,,,0.0003,0.616,5661.0
,22.7,-24.3,0.898,,1996,72,586,42754,,,,,0.0003,2.83,5688.0
,22.0,-24.0,0.898,,2000,72,587,42815,,,,,0.0003,0.97,5703.0
,21.8,-24.0,0.898,,2004,72,588,42916,,,,,0.0003,0.991,5728.0
,22.1,-23.1,0.898,,2008,72,589,42992,,,,,0.0003,0.406,5747.0
,21.7,-22.8,0.898,,2012,72,590,43049,,,,,0.0003,0.801,5762.0
,21.8,-22.5,0.898,,2016,72,592,43155,,,,,0.0003,0.957,5788.0
,21.0,-23.1,0.897,,2020,72,593,43219,,,,,0.0003,2.12,5804.0
,19.0,-22.5,0.897,,2024,72,594,43295,,,,,0.0003,1.38,5823.0
,20.2,-22.5,0.897,,2028,72,595,43454,,,,,0.0003,1.9,5863.0
,21.9,-21.3,0.896,,2032,73,597,43677,,,,,0.0003,2.52,5919.0
,22.7,-21.9,0.896,,2036,73,598,43795,,,,,0.0003,0.588,5948.0
,23.3,-22.2,0.896,,2040,73,600,43959,,,,,0.0003,0.211,5989.0
,24.0,-22.8,0.895,,2044,73,601,44104,,,,,0.0003,0.969,6025.0
,24.1,-23.7,0.895,,2048,73,602,44200,,,,,0.0003,1.48,6049.0
,25.0,-24.1,0.895,,2052,73,604,44366,,,,,0.0003,1.4,6091.0
,24.9,-24.3,0.894,,2056,73,605,44435,,,,,0.0003,0.81,6108.0
,25.9,-25.3,0.894,,2060,73,606,44596,,,,,0.0003,0.773,6148.0
,25.3,-25.3,0.894,,2064,73,607,44639,,,,,0.0003,1.03,6159.0
,26.4,-25.3,0.893,,2068,73,609,44845,,,,,0.0003,1.16,6211.0
,26.4,-25.3,0.893,,2072,73,610,44903,,,,,0.0003,2.62,6225.0
,26.5,-25.6,0.893,,2076,73,611,45026,,,,,0.0003,0.791,6256.0
,25.7,-25.6,0.893,,2080,73,612,45041,,,,,0.0003,1.56,6260.0
,26.8,-25.9,0.893,,2084,73,614,45185,,,,,0.0003,0.952,6296.0
,26.9,-27.1,0.893,,2088,73,615,45249,,,,,0.0003,0.925,6312.0
,26.9,-27.1,0.892,,2092,73,616,45338,,,,,0.0003,0.785,6334.0
,26.4,-27.1,0.892,,2096,73,617,45399,,,,,0.0003,0.586,6349.0
,26.3,-27.1,0.892,,2100,73,618,45446,,,,,0.0003,1.02,6361.0
,25.8,-25.6,0.892,,2104,73,619,45499,,,,,0.0003,1.01,6374.0
,26.7,-26.5,0.892,,2108,73,621,45664,,,,,0.0003,0.59,6415.0
,27.1,-26.5,0.891,,2112,73,622,45763,,,,,0.0003,1.33,6440.0
,27.7,-26.8,0.891,,2116,73,624,45929,,,,,0.0003,0.577,6482.0
,28.0,-25.9,0.891,,2120,73,625,46022,,,,,0.0003,0.588,6505.0
,27.7,-25.9,0.891,,2124,73,626,46061,,,,,0.0003,1.72,6515.0
,27.1,-25.6,0.89,,2128,73,627,46169,,,,,0.0003,0.782,6542.0
,25.6,-26.8,0.89,,2132,73,628,46239,,,,,0.0003,1.34,6559.0
,24.9,-26.1,0.89,,2136,73,629,46289,,,,,0.0003,0.974,6572.0
,24.1,-24.6,0.89,,2140,73,631,46367,,,,,0.0003,1.38,6591.0
,23.4,-24.0,0.89,,2144,73,632,46440,,,,,0.0003,1.14,6609.0
,23.4,-23.7,0.889,,2148,73,633,46542,,,,,0.0003,1.78,6635.0
,22.8,-23.1,0.889,,2152,73,634,46648,,,,,0.0003,1.95,6661.0
,22.7,-22.8,0.889,,2156,73,635,46703,,,,,0.0003,1.27,6675.0
,22.6,-23.4,0.889,,2160,73,637,46858,,,,,0.0003,2.09,6714.0
,23.6,-23.1,0.888,,2164,73,638,46997,,,,,0.0003,1.01,6749.0
,21.9,-23.1,0.888,,2168,73,639,47035,,,,,0.0003,1.65,6758.0
,21.6,-23.1,0.888,,2172,73,640,47061,,,,,0.0003,0.992,6765.0
,21.5,-22.8,0.888,,2176,73,642,47178,,,,,0.0003,1.21,6794.0
,22.3,-22.2,0.888,,2180,73,643,47268,,,,,0.0003,1.34,6816.0
,21.3,-21.9,0.888,,2184,73,644,47312,,,,,0.0003,0.404,6827.0
,22.1,-21.9,0.887,,2188,73,645,47457,,,,,0.0003,1.18,6864.0
,23.0,-22.2,0.887,,2192,73,647,47642,,,,,0.0003,1.17,6910.0
,23.1,-22.2,0.887,,2196,73,648,47713,,,,,0.0003,0.771,6928.0
,24.1,-22.2,0.886,,2200,73,649,47854,,,,,0.0003,2.02,6963.0
,24.1,-24.0,0.886,,2204,73,650,47912,,,,,0.0003,1.79,6977.0
,23.4,-22.2,0.886,,2208,73,651,48008,,,,,0.0003,1.3,7001.0
,23.4,-22.2,0.886,,2212,73,653,48098,,,,,0.0003,1.09,7024.0
,22.4,-21.6,0.886,,2216,73,654,48167,,,,,0.0003,0.982,7041.0
,22.9,-21.9,0.885,,2220,73,655,48311,,,,,0.0003,1.92,7077.0
,22.8,-21.9,0.885,,2224,73,656,48340,,,,,0.0003,0.998,7084.0
,22.7,-22.2,0.885,,2228,73,658,48436,,,,,0.0003,0.583,7108.0
,22.3,-22.2,0.885,,2232,73,659,48469,,,,,0.0003,1.79,7117.0
,22.1,-22.2,0.885,,2236,73,660,48498,,,,,0.0003,1.12,7124.0
,21.8,-23.4,0.885,,2240,73,661,48546,,,,,0.0003,1.37,7136.0
,21.4,-23.1,0.885,,2244,73,662,48580,,,,,0.0003,2.39,7144.0
,21.0,-23.4,0.884,,2248,73,663,48640,,,,,0.0003,1.58,7159.0
,20.2,-23.4,0.884,,2252,73,664,48667,,,,,0.0003,1.01,7166.0
,20.7,-23.4,0.884,,2256,73,665,48772,,,,,0.0003,1.01,7192.0
,19.8,-22.8,0.884,,2260,73,666,48839,,,,,0.0003,1.22,7209.0
,19.1,-22.8,0.884,,2264,73,668,48910,,,,,0.0003,1.18,7227.0
,20.2,-23.7,0.883,,2268,73,669,49053,,,,,0.0003,2.81,7263.0
,20.2,-23.7,0.883,,2272,73,670,49085,,,,,0.0003,0.603,7271.0
,19.9,-23.7,0.883,,2276,73,671,49168,,,,,0.0003,2.47,7291.0
,19.5,-24.3,0.883,,2280,73,672,49222,,,,,0.0003,1.18,7305.0
,19.6,-24.6,0.883,,2284,73,673,49276,,,,,0.0003,1.23,7318.0
,18.8,-24.6,0.883,,2288,73,674,49334,,,,,0.0003,1.22,7333.0
,19.0,-24.6,0.882,,2292,73,676,49545,,,,,0.0003,0.403,7386.0
,19.1,-24.6,0.882,,2296,73,677,49620,,,,,0.0003,0.585,7404.0
,18.4,-24.6,0.882,,2300,73,678,49696,,,,,0.0003,0.575,7423.0
,18.2,-24.3,0.882,,2304,73,679,49733,,,,,0.0003,1.06,7433.0
,18.7,-26.4,0.882,,2308,73,681,49879,,,,,0.0003,1.85,7469.0
,18.8,-26.7,0.881,,2312,73,682,49978,0.0,0.0,0.0,,0.0003,1.01,7494.0
,18.9,-27.0,0.881,,2316,73,683,50060,,,,,0.0003,2.57,7514.0
,18.3,-27.0,0.881,,2320,73,684,50143,,,,,0.0003,0.58,7535.0
,18.7,-27.0,0.881,,2324,73,685,50214,,,,,0.0003,2.15,7553.0
,18.7,-27.0,0.881,,2328,73,687,50309,,,,,0.0003,1.38,7577.0
,19.0,-27.0,0.88,,2332,73,688,50372,,,,,0.0003,0.98,7592.0
,19.3,-27.0,0.88,,2336,73,689,50425,,,,,0.0003,1.44,7606.0
,19.1,-27.0,0.88,,2340,73,690,50461,,,,,0.0003,0.843,7615.0
,20.1,-27.3,0.88,,2344,73,691,50595,,,,,0.0003,0.847,7648.0
,21.8,-27.3,0.879,,2348,73,693,50819,,,,,0.0003,0.782,7704.0
,22.4,-27.6,0.879,,2352,73,694,50905,,,,,0.0003,0.801,7726.0
,21.8,-27.6,0.879,,2356,73,695,50955,,,,,0.0003,2.1,7738.0
,22.2,-28.2,0.879,,2360,73,696,51060,,,,,0.0003,1.02,7764.0
,22.1,-28.2,0.879,,2364,73,697,51123,,,,,0.0003,1.83,7780.0
,21.5,-27.6,0.878,,2368,73,699,51200,,,,,0.0003,0.792,7799.0
,22.1,-27.6,0.878,,2372,73,700,51290,,,,,0.0003,0.827,7822.0
,22.1,-27.3,0.878,,2376,73,701,51377,,,,,0.0003,2.06,7844.0
,22.6,-27.6,0.878,,2380,73,702,51481,,,,,0.0003,0.798,7870.0
,23.0,-27.3,0.878,,2384,73,703,51577,,,,,0.0003,1.39,7894.0
,24.1,-27.3,0.877,,2388,73,705,51739,,,,,0.0003,0.987,7934.0
,23.7,-26.7,0.877,,2392,73,706,51917,,,,,0.0003,2.02,7979.0
,23.4,-26.7,0.877,,2396,73,707,51965,,,,,0.0003,1.28,7991.0
,23.2,-26.7,0.876,,2400,73,709,52019,,,,,0.0003,1.06,8004.0
,23.7,-26.7,0.876,,2404,73,710,52107,,,,,0.0003,1.06,8026.0
,23.1,-26.4,0.876,,2408,73,711,52193,,,,,0.0003,0.972,8048.0
,22.8,-26.1,0.876,,2412,73,712,52262,,,,,0.0003,1.3,8065.0
,22.7,-26.1,0.876,,2416,73,713,52334,,,,,0.0003,0.212,8083.0
,22.2,-26.1,0.876,,2420,73,714,52364,,,,,0.0003,0.974,8090.0
,24.3,-24.9,0.875,,2424,73,716,52645,,,,,0.0003,1.02,8161.0
,24.1,-24.6,0.875,,2428,73,717,52716,,,,,0.0003,1.01,8178.0
,23.7,-24.6,0.875,,2432,73,718,52745,,,,,0.0003,1.73,8186.0
,23.9,-24.6,0.875,,2436,73,719,52812,,,,,0.0003,1.77,8202.0
,24.1,-24.6,0.874,,2440,73,721,52871,,,,,0.0003,1.43,8217.0
,23.5,-24.6,0.874,,2444,73,722,52949,,,,,0.0003,0.83,8237.0
,22.1,-24.9,0.874,,2448,73,723,53028,,,,,0.0003,1.69,8256.0
,22.6,-24.6,0.874,,2452,73,724,53169,,,,,0.0003,0.62,8292.0
,23.3,-24.6,0.873,,2456,73,726,53286,,,,,0.0003,0.797,8321.0
,22.8,-24.0,0.873,,2460,73,727,53343,,,,,0.0003,1.01,8335.0
,23.2,-24.0,0.873,,2464,73,728,53443,,,,,0.0003,0.224,8360.0
,23.3,-23.7,0.873,,2468,73,729,53528,,,,,0.0003,1.15,8381.0
,23.5,-23.7,0.873,,2472,73,730,53639,,,,,0.0003,0.958,8409.0
,23.1,-24.0,0.872,,2476,73,731,53688,,,,,0.0003,0.635,8421.0
,23.9,-22.5,0.872,,2480,73,733,53874,,,,,0.0003,0.807,8468.0
,24.7,-21.0,0.872,,2484,73,734,54049,,,,,0.0003,1.26,8512.0
,23.8,-21.0,0.871,,2488,73,736,54121,,,,,0.0003,1.79,8530.0
,22.6,-21.3,0.871,,2492,73,737,54174,,,,,0.0003,1.55,8543.0
,22.6,-21.3,0.871,,2496,73,738,54229,,,,,0.0003,0.806,8557.0
,22.6,-21.3,0.871,,2500,73,739,54281,,,,,0.0003,1.23,8570.0
,22.1,-21.9,0.871,,2504,73,740,54313,,,,,0.0003,1.06,8578.0
,22.2,-21.9,0.871,,2508,73,741,54413,,,,,0.0003,0.587,8603.0
,23.4,-22.2,0.87,,2512,73,743,54605,,,,,0.0003,1.02,8651.0
,24.4,-22.5,0.87,,2516,73,744,54773,,,,,0.0003,1.34,8693.0
,24.7,-22.2,0.87,,2520,73,745,54834,,,,,0.0003,0.767,8708.0
,23.2,-23.7,0.869,,2524,73,746,54969,,,,,0.0003,1.16,8742.0
,23.8,-24.3,0.869,,2528,73,748,55096,,,,,0.0003,0.981,8773.0
,23.9,-24.3,0.869,,2532,73,749,55138,,,,,0.0003,1.78,8784.0
,23.9,-24.3,0.869,,2536,73,750,55204,,,,,0.0003,1.52,8800.0
,24.3,-24.6,0.869,,2540,73,751,55300,,,,,0.0003,2.39,8824.0
,24.6,-24.6,0.868,,2544,73,752,55409,,,,,0.0003,0.616,8852.0
,24.9,-24.3,0.868,,2548,73,754,55514,,,,,0.0003,0.824,8878.0
,24.6,-23.1,0.868,,2552,73,755,55632,,,,,0.0003,1.96,8907.0
,24.7,-23.1,0.868,,2556,73,756,55760,,,,,0.0003,1.59,8939.0
,25.1,-23.2,0.867,,2560,73,758,55850,,,,,0.0003,1.38,8962.0
,24.9,-23.1,0.867,,2564,73,759,55935,,,,,0.0003,0.764,8983.0
,25.2,-23.2,0.867,,2568,73,760,56047,,,,,0.0003,1.18,9011.0
,24.9,-23.1,0.867,,2572,73,761,56128,,,,,0.0003,0.774,9031.0
,26.0,-23.5,0.866,,2576,73,763,56290,,,,,0.0003,0.644,9072.0
,24.8,-24.6,0.866,,2580,73,764,56355,,,,,0.0003,1.86,9088.0
,23.8,-26.1,0.866,,2584,73,765,56427,,,,,0.0003,0.622,9106.0
,23.9,-26.1,0.866,,2588,73,766,56514,,,,,0.0003,1.18,9128.0
,23.8,-26.4,0.866,,2592,73,767,56553,,,,,0.0003,1.02,9138.0
,24.4,-27.0,0.865,,2596,73,769,56668,,,,,0.0003,0.77,9166.0
,24.5,-27.0,0.865,,2600,73,770,56730,,,,,0.0003,0.598,9182.0
,25.9,-26.5,0.865,,2604,73,771,56898,,,,,0.0003,1.68,9224.0
,25.6,-25.6,0.865,,2608,73,772,56974,,,,,0.0003,1.55,9243.0
,25.7,-25.9,0.864,,2612,73,774,57173,,,,,0.0003,0.991,9293.0
,24.4,-25.5,0.864,,2616,73,775,57208,,,,,0.0003,0.986,9301.0
,24.1,-26.1,0.864,,2620,73,776,57240,,,,,0.0003,1.17,9309.0
,23.5,-26.1,0.864,,2624,73,777,57318,,,,,0.0003,1.43,9329.0
,22.8,-25.8,0.864,,2628,73,778,57371,,,,,0.0003,1.58,9342.0
,22.9,-25.8,0.864,,2632,73,779,57429,,,,,0.0003,0.83,9357.0
,23.9,-26.1,0.863,,2636,73,781,57591,,,,,0.0003,1.97,9397.0
,23.5,-24.9,0.863,,2640,73,782,57654,,,,,0.0003,1.38,9413.0
,23.2,-24.9,0.863,,2644,73,783,57734,,,,,0.0003,0.604,9433.0
,22.9,-24.9,0.863,,2648,73,784,57804,,,,,0.0003,1.36,9450.0
,23.1,-25.8,0.862,,2652,73,786,57941,,,,,0.0003,0.996,9485.0
,23.0,-26.1,0.862,,2656,73,787,58062,,,,,0.0003,0.626,9515.0
,24.3,-26.1,0.862,,2660,73,788,58277,,,,,0.0003,0.989,9569.0
,25.0,-26.8,0.861,,2664,73,790,58438,,,,,0.0003,1.56,9609.0
,28.1,-27.4,0.86,,2668,74,792,58853,,,,,0.0003,0.784,9713.0
,28.3,-27.4,0.86,,2672,74,793,58961,,,,,0.0003,1.59,9740.0
,27.6,-26.2,0.86,,2676,74,794,59045,,,,,0.0003,1.03,9761.0
,27.8,-26.2,0.86,,2680,74,796,59138,,,,,0.0003,1.49,9784.0
,28.1,-26.5,0.859,,2684,74,797,59239,,,,,0.0003,1.24,9809.0
,27.7,-26.5,0.859,,2688,74,798,59287,,,,,0.0003,1.03,9821.0
,29.4,-26.8,0.859,,2692,74,799,59491,,,,,0.0003,2.11,9872.0
,29.2,-24.7,0.858,,2696,74,801,59592,,,,,0.0003,1.84,9897.0
,28.8,-24.4,0.858,,2700,74,802,59609,,,,,0.0003,1.06,9902.0
,28.0,-22.9,0.858,,2704,74,803,59695,,,,,0.0003,1.41,9923.0
,27.6,-24.1,0.858,,2708,74,804,59736,,,,,0.0003,0.734,9933.0
,26.0,-23.5,0.858,,2712,74,805,59770,,,,,0.0003,0.45,9942.0
,25.9,-23.5,0.858,,2716,74,806,59799,,,,,0.0003,1.3,9949.0
,26.5,-23.2,0.858,,2720,74,807,59893,0.0,0.0,0.0,,0.0003,0.407,9973.0
,26.9,-22.9,0.857,,2724,74,809,60009,,,,,0.0003,0.447,10002.0
,27.2,-22.9,0.857,,2728,74,810,60091,,,,,0.0003,1.55,10022.0
,28.1,-22.6,0.857,,2732,74,811,60238,,,,,0.0003,0.621,10059.0
,26.9,-22.3,0.857,,2736,74,812,60278,,,,,0.0003,0.635,10069.0
,26.8,-23.2,0.857,,2740,74,813,60338,,,,,0.0003,1.2,10084.0
,26.6,-23.2,0.857,,2744,74,814,60390,,,,,0.0003,1.49,10097.0
,26.6,-21.7,0.856,,2748,74,816,60465,,,,,0.0003,1.22,10116.0
,26.1,-22.0,0.856,,2752,74,817,60551,,,,,0.0003,1.33,10137.0
,26.3,-21.7,0.856,,2756,74,818,60690,,,,,0.0003,0.808,10172.0
,24.5,-21.6,0.856,,2760,74,819,60730,,,,,0.0003,1.93,10182.0
,23.4,-21.0,0.856,,2764,74,820,60778,,,,,0.0003,1.64,10194.0
,20.2,-19.5,0.855,,2768,74,821,60873,,,,,0.0003,1.24,10218.0
,20.1,-19.5,0.855,,2772,74,823,60966,,,,,0.0003,1.4,10241.0
,21.1,-20.4,0.855,,2776,74,824,61152,,,,,0.0003,1.41,10287.0
,21.7,-20.7,0.854,,2780,74,826,61305,,,,,0.0003,1.21,10326.0
,21.4,-20.4,0.854,,2784,74,827,61375,,,,,0.0003,0.787,10343.0
,22.0,-20.1,0.854,,2788,74,828,61486,,,,,0.0003,0.633,10371.0
,20.9,-19.5,0.854,,2792,74,829,61577,,,,,0.0003,3.25,10394.0
,20.9,-21.0,0.854,,2796,74,830,61677,,,,,0.0003,1.26,10419.0
,21.7,-21.6,0.853,,2800,74,832,61777,,,,,0.0003,0.766,10444.0
,22.7,-23.4,0.853,,2804,74,833,61967,,,,,0.0003,0.96,10491.0
,23.9,-23.7,0.852,,2808,74,835,62122,,,,,0.0003,0.809,10530.0
,24.1,-23.4,0.852,,2812,74,836,62182,,,,,0.0003,1.42,10545.0
,24.9,-23.4,0.852,,2816,74,837,62292,,,,,0.0003,1.6,10572.0
,25.2,-23.8,0.852,,2820,74,838,62418,,,,,0.0003,0.934,10604.0
,25.3,-23.8,0.851,,2824,74,840,62539,,,,,0.0003,1.01,10634.0
,25.2,-23.8,0.851,,2828,74,841,62615,,,,,0.0003,1.43,10653.0
,24.9,-22.5,0.851,,2832,74,842,62731,,,,,0.0003,1.9,10682.0
,25.3,-22.6,0.851,,2836,74,843,62805,,,,,0.0003,2.44,10701.0
,25.4,-22.6,0.851,,2840,74,844,62874,,,,,0.0003,0.971,10718.0
,25.5,-22.6,0.851,,2844,74,845,62943,,,,,0.0003,2.14,10735.0
,25.9,-24.1,0.85,,2848,74,847,63055,,,,,0.0003,1.37,10763.0
,26.7,-24.4,0.85,,2852,74,848,63224,,,,,0.0003,1.24,10805.0
,25.9,-24.4,0.85,,2856,74,849,63281,,,,,0.0003,0.947,10820.0
,26.0,-24.4,0.85,,2860,74,850,63329,,,,,0.0003,0.41,10832.0
